time,pain_level,predicted_pain,is_actual,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit
2025-06-07 22:00:00,0.0,0.0,True,19.9,84,17.1,20.5,1,0.0,0.0,0.0,0.0,0.0,2,1007.6,1005.4,70,10,0,70,16300.0,0.0,0.02,0.37
2025-06-07 23:00:00,0.0,0.0,True,19.6,88,17.5,20.0,0,0.0,0.0,0.0,0.0,0.0,3,1008.7,1006.5,100,100,0,98,14600.0,0.0,0.01,0.27
2025-06-08 00:00:00,0.0,0.0,True,19.4,89,17.5,20.9,0,0.0,0.0,0.0,0.0,0.0,3,1009.2,1007.0,100,100,0,98,14500.0,0.0,0.0,0.25
2025-06-08 01:00:00,0.0,0.0,True,18.8,90,17.2,20.6,0,0.0,0.0,0.0,0.0,0.0,3,1009.1,1006.9,98,3,74,98,14000.0,0.0,0.0,0.22
2025-06-08 02:00:00,0.0,0.0,True,18.4,88,16.4,20.0,0,0.0,0.0,0.0,0.0,0.0,3,1009.0,1006.8,98,0,83,98,14900.0,0.0,0.0,0.25
2025-06-08 03:00:00,0.0,0.0,True,17.5,88,15.5,18.4,0,0.0,0.0,0.0,0.0,0.0,0,1008.7,1006.5,7,0,0,7,15100.0,-0.0,0.0,0.24
2025-06-08 04:00:00,0.0,0.0,True,17.0,91,15.6,18.2,0,0.0,0.0,0.0,0.0,0.0,1,1008.5,1006.2,44,0,0,44,13300.0,0.0,0.0,0.17
2025-06-08 05:00:00,0.0,0.0,True,16.9,91,15.5,17.8,0,0.0,0.0,0.0,0.0,0.0,3,1008.8,1006.5,91,2,0,91,13100.0,-0.0,0.0,0.17
2025-06-08 06:00:00,0.0,0.0,True,16.9,92,15.6,18.1,0,0.0,0.0,0.0,0.0,0.0,0,1009.2,1006.9,6,3,0,6,13300.0,-0.0,0.01,0.15
2025-06-08 07:00:00,0.0,0.0,True,17.9,88,15.9,18.8,0,0.0,0.0,0.0,0.0,0.0,3,1009.6,1007.4,98,11,23,98,15200.0,0.0,0.05,0.25
2025-06-08 08:00:00,0.0,0.0,True,19.3,88,17.3,20.3,0,0.0,0.0,0.0,0.0,0.0,3,1010.1,1007.9,98,44,3,98,15300.0,0.0,0.1,0.27
2025-06-08 09:00:00,0.0,0.0,True,20.6,78,16.7,21.5,0,0.0,0.0,0.0,0.0,0.0,2,1010.2,1008.0,72,7,4,72,20200.0,0.0,0.23,0.54
2025-06-08 10:00:00,0.0,0.0,True,22.3,72,17.0,23.6,0,0.0,0.0,0.0,0.0,0.0,2,1010.2,1008.0,79,15,0,79,23500.0,0.0,0.37,0.75
2025-06-08 11:00:00,0.0,0.0,True,23.2,74,18.3,24.9,0,0.0,0.0,0.0,0.0,0.0,3,1010.5,1008.3,100,100,0,54,21600.0,0.0,0.4,0.74
2025-06-08 12:00:00,0.0,0.0,True,23.3,68,17.1,23.5,0,0.0,0.0,0.0,0.0,0.0,1,1010.8,1008.6,49,49,0,5,24000.0,0.0,0.36,0.91
2025-06-08 13:00:00,0.0,0.0,True,22.1,75,17.5,22.5,0,0.0,0.0,0.0,0.0,0.0,0,1010.9,1008.7,17,17,0,1,19000.0,0.0,0.41,0.66
2025-06-08 14:00:00,0.0,0.0,True,22.3,75,17.6,22.7,1,0.0,0.0,0.0,0.0,0.0,3,1010.8,1008.6,100,100,0,0,18900.0,0.0,0.43,0.67
2025-06-08 15:00:00,0.0,0.0,True,22.3,73,17.2,21.5,1,0.0,0.0,0.0,0.0,0.0,0,1010.8,1008.6,16,16,11,1,21100.0,0.0,0.33,0.73
2025-06-08 16:00:00,0.0,0.0,True,20.7,80,17.2,20.8,1,0.0,0.0,0.0,0.0,0.0,3,1010.8,1008.6,89,19,89,5,17700.0,0.0,0.24,0.49
2025-06-08 17:00:00,0.0,0.0,True,20.6,78,16.6,20.1,15,0.1,0.1,0.0,0.0,0.0,51,1010.7,1008.5,100,22,100,19,19400.0,0.0,0.17,0.53
2025-06-08 18:00:00,0.0,0.0,True,19.0,82,15.9,18.8,21,0.0,0.0,0.0,0.0,0.0,3,1010.5,1008.3,100,9,100,11,16800.0,0.0,0.08,0.4
2025-06-08 19:00:00,0.0,0.0,True,18.8,84,16.1,18.5,21,0.0,0.0,0.0,0.0,0.0,3,1010.8,1008.6,100,100,100,9,16500.0,0.0,0.07,0.35
2025-06-08 20:00:00,0.0,0.0,True,18.1,86,15.7,18.2,5,0.0,0.0,0.0,0.0,0.0,3,1011.4,1009.1,100,100,100,3,16100.0,0.0,0.04,0.29
2025-06-08 21:00:00,0.0,0.0,True,17.3,88,15.3,17.0,2,0.0,0.0,0.0,0.0,0.0,3,1011.8,1009.5,100,100,72,0,14800.0,0.0,0.03,0.24
2025-06-08 22:00:00,0.0,0.0,True,17.2,87,15.0,16.7,4,0.0,0.0,0.0,0.0,0.0,3,1011.3,1009.0,100,100,94,0,13900.0,0.0,0.01,0.26
2025-06-08 23:00:00,0.0,0.0,True,17.4,86,15.1,17.1,2,0.0,0.0,0.0,0.0,0.0,3,1012.0,1009.7,100,100,0,0,15700.0,0.0,0.01,0.28
2025-06-09 00:00:00,0.0,0.0,True,16.7,84,14.0,16.4,2,0.0,0.0,0.0,0.0,0.0,3,1012.0,1009.7,100,100,2,0,16600.0,0.0,0.01,0.31
2025-06-09 01:00:00,0.0,0.0,True,16.6,88,14.6,16.3,3,0.0,0.0,0.0,0.0,0.0,3,1012.1,1009.8,100,100,3,94,15100.0,0.0,0.01,0.23
2025-06-09 02:00:00,0.0,0.0,True,16.3,90,14.7,15.8,2,0.0,0.0,0.0,0.0,0.0,3,1011.9,1009.6,100,100,0,25,14100.0,0.0,0.0,0.19
2025-06-09 03:00:00,0.0,0.0,True,15.9,90,14.3,15.5,4,0.0,0.0,0.0,0.0,0.0,3,1011.2,1008.9,100,100,2,52,14000.0,0.0,0.0,0.18
2025-06-09 04:00:00,0.0,0.0,True,16.3,89,14.5,15.8,7,0.0,0.0,0.0,0.0,0.0,3,1011.4,1009.1,100,100,82,7,14200.0,0.0,0.01,0.2
2025-06-09 05:00:00,0.0,0.0,True,16.0,91,14.6,15.6,10,0.0,0.0,0.0,0.0,0.0,3,1011.4,1009.1,100,100,85,67,13700.0,0.0,0.0,0.16
2025-06-09 06:00:00,0.0,0.0,True,15.9,91,14.4,15.7,10,0.0,0.0,0.0,0.0,0.0,3,1011.5,1009.2,100,100,5,0,13600.0,0.0,0.02,0.16
2025-06-09 07:00:00,0.0,0.0,True,15.9,90,14.3,15.6,5,0.0,0.0,0.0,0.0,0.0,3,1011.4,1009.1,100,100,0,0,14000.0,0.0,0.03,0.18
2025-06-09 08:00:00,0.0,0.0,True,15.9,92,14.6,15.6,8,0.0,0.0,0.0,0.0,0.0,3,1011.4,1009.1,100,100,0,0,1900.0,0.0,0.05,0.15
2025-06-09 09:00:00,0.0,0.0,True,16.1,94,15.2,16.2,6,0.0,0.0,0.0,0.0,0.0,3,1012.5,1010.2,100,100,0,0,2100.0,0.0,0.07,0.11
2025-06-09 10:00:00,0.0,0.0,True,16.3,95,15.5,16.8,12,0.0,0.0,0.0,0.0,0.0,3,1012.9,1010.6,100,100,8,0,12600.0,0.0,0.05,0.09
2025-06-09 11:00:00,0.0,0.0,True,16.5,94,15.6,17.4,13,0.0,0.0,0.0,0.0,0.0,3,1012.9,1010.6,100,100,0,0,12200.0,0.0,0.05,0.11
2025-06-09 12:00:00,0.0,0.0,True,16.8,92,15.5,17.4,15,0.0,0.0,0.0,0.0,0.0,3,1012.9,1010.6,100,100,0,0,13200.0,0.0,0.07,0.15
2025-06-09 13:00:00,0.0,0.0,True,17.3,94,16.3,18.2,12,0.0,0.0,0.0,0.0,0.0,3,1013.1,1010.8,100,100,0,0,2600.0,0.0,0.09,0.12
2025-06-09 14:00:00,0.0,0.0,True,17.3,94,16.3,18.4,8,0.0,0.0,0.0,0.0,0.0,3,1012.6,1010.3,100,100,0,0,12400.0,0.0,0.05,0.12
2025-06-09 15:00:00,0.0,0.0,True,17.2,100,17.2,19.2,4,0.0,0.0,0.0,0.0,0.0,3,1012.6,1010.3,100,100,0,0,12200.0,0.0,0.1,0.0
2025-06-09 16:00:00,0.0,0.0,True,17.5,98,17.2,19.1,5,0.0,0.0,0.0,0.0,0.0,3,1012.4,1010.1,100,100,0,0,12200.0,0.0,0.07,0.04
2025-06-09 17:00:00,0.0,0.0,True,17.6,94,16.6,18.9,6,0.0,0.0,0.0,0.0,0.0,3,1012.2,1009.9,100,100,0,0,2500.0,0.0,0.06,0.12
2025-06-09 18:00:00,0.0,0.0,True,17.8,91,16.4,19.1,1,0.0,0.0,0.0,0.0,0.0,3,1011.4,1009.1,100,100,0,0,13500.0,0.0,0.05,0.18
2025-06-09 19:00:00,0.0,0.0,True,17.7,93,16.6,18.9,1,0.0,0.0,0.0,0.0,0.0,3,1011.0,1008.7,100,100,0,0,12700.0,0.0,0.05,0.14
2025-06-09 20:00:00,0.0,0.0,True,17.1,97,16.6,18.6,0,0.0,0.0,0.0,0.0,0.0,3,1011.8,1009.5,100,100,0,1,10100.0,0.0,0.02,0.06
2025-06-09 21:00:00,0.0,0.0,True,17.2,93,16.0,18.6,0,0.3,0.3,0.0,0.0,0.0,51,1012.3,1010.0,100,100,0,3,12800.0,0.0,0.01,0.14
2025-06-09 22:00:00,0.0,0.0,True,16.9,96,16.3,18.6,0,0.0,0.0,0.0,0.0,0.0,3,1012.7,1010.4,100,100,0,92,12200.0,0.0,0.0,0.08
2025-06-09 23:00:00,0.0,0.0,True,16.8,95,16.0,18.6,0,0.0,0.0,0.0,0.0,0.0,45,1012.2,1009.9,100,100,0,6,200.0,0.0,0.0,0.1
2025-06-10 00:00:00,0.0,0.0,True,16.8,96,16.2,18.2,0,0.0,0.0,0.0,0.0,0.0,45,1011.9,1009.6,100,100,0,26,200.0,0.0,0.0,0.08
2025-06-10 01:00:00,0.0,0.0,True,17.0,95,16.2,18.5,0,0.0,0.0,0.0,0.0,0.0,3,1011.9,1009.6,100,100,0,59,12300.0,0.0,0.0,0.1
2025-06-10 02:00:00,0.0,0.0,True,17.1,96,16.4,18.8,0,0.0,0.0,0.0,0.0,0.0,3,1011.6,1009.3,100,100,76,33,2700.0,-0.0,0.0,0.08
2025-06-10 03:00:00,0.0,0.0,True,16.9,95,16.1,18.3,0,0.0,0.0,0.0,0.0,0.0,45,1011.1,1008.8,100,100,99,98,200.0,-0.0,0.0,0.1
2025-06-10 04:00:00,0.0,0.0,True,16.9,96,16.2,18.9,0,0.0,0.0,0.0,0.0,0.0,45,1010.8,1008.5,100,100,99,98,200.0,-0.0,0.0,0.08
2025-06-10 05:00:00,0.0,0.0,True,16.8,96,16.2,18.2,1,0.0,0.0,0.0,0.0,0.0,3,1010.7,1008.4,100,100,99,83,12200.0,-0.0,0.0,0.08
2025-06-10 06:00:00,0.0,0.0,True,17.1,96,16.5,18.3,6,0.0,0.0,0.0,0.0,0.0,45,1010.7,1008.4,100,100,98,98,200.0,0.0,0.02,0.08
2025-06-10 07:00:00,0.0,0.0,True,17.3,97,16.9,19.4,13,0.0,0.0,0.0,0.0,0.0,45,1011.0,1008.7,100,100,100,98,200.0,0.0,0.02,0.06
2025-06-10 08:00:00,0.0,0.0,True,17.4,97,17.0,19.7,16,0.0,0.0,0.0,0.0,0.0,3,1011.6,1009.3,100,100,98,74,9200.0,0.0,0.04,0.06
2025-06-10 09:00:00,0.0,0.0,True,17.2,98,16.9,18.4,39,0.6,0.6,0.0,0.0,0.0,53,1011.2,1008.9,100,100,100,6,200.0,0.0,0.05,0.04
2025-06-10 10:00:00,0.0,0.0,True,17.4,97,17.0,19.0,34,0.0,0.0,0.0,0.0,0.0,3,1011.0,1008.7,100,100,100,28,2700.0,0.0,0.04,0.06
2025-06-10 11:00:00,0.0,0.0,True,18.5,95,17.7,20.0,32,0.7,0.7,0.0,0.0,0.0,53,1010.8,1008.6,100,100,100,97,12700.0,0.0,0.06,0.11
2025-06-10 12:00:00,0.0,0.0,True,18.1,95,17.3,19.9,28,0.2,0.2,0.0,0.0,0.0,51,1011.2,1008.9,100,100,100,62,12400.0,0.0,0.03,0.1
2025-06-10 13:00:00,0.0,0.0,True,18.5,96,17.8,20.3,38,0.3,0.3,0.0,0.0,0.0,51,1010.8,1008.6,100,100,100,43,12200.0,0.0,0.06,0.09
2025-06-10 14:00:00,0.0,0.0,True,19.9,95,19.1,21.8,20,0.7,0.7,0.0,0.0,0.0,53,1010.6,1008.4,100,100,100,2,12300.0,0.0,0.08,0.12
2025-06-10 15:00:00,0.0,0.0,True,19.8,91,18.3,21.5,4,0.0,0.0,0.0,0.0,0.0,3,1010.5,1008.3,100,100,0,4,13600.0,0.0,0.08,0.21
2025-06-10 16:00:00,0.0,0.0,True,22.2,83,19.2,24.2,1,0.0,0.0,0.0,0.0,0.0,3,1010.6,1008.4,100,100,0,0,17600.0,0.0,0.24,0.45
2025-06-10 17:00:00,0.0,0.0,True,23.0,83,20.0,25.4,0,0.0,0.0,0.0,0.0,0.0,2,1010.8,1008.6,50,50,0,0,18000.0,0.0,0.24,0.48
2025-06-10 18:00:00,0.0,0.0,True,23.5,77,19.2,25.2,0,0.0,0.0,0.0,0.0,0.0,0,1010.7,1008.5,3,3,0,0,20600.0,0.0,0.27,0.67
2025-06-10 19:00:00,0.0,0.0,True,22.3,79,18.5,24.1,2,0.0,0.0,0.0,0.0,0.0,2,1011.1,1008.9,64,1,0,64,19500.0,0.0,0.15,0.57
2025-06-10 20:00:00,0.0,0.0,True,20.6,85,18.0,22.4,3,0.0,0.0,0.0,0.0,0.0,0,1011.4,1009.2,0,0,0,0,16600.0,0.0,0.05,0.36
2025-06-10 21:00:00,0.0,0.0,True,19.0,89,17.2,20.1,4,0.0,0.0,0.0,0.0,0.0,0,1012.3,1010.1,4,4,0,2,14400.0,-0.0,0.03,0.24
2025-06-10 22:00:00,0.0,0.0,True,18.5,92,17.2,20.2,0,0.0,0.0,0.0,0.0,0.0,3,1013.4,1011.1,97,8,0,97,12500.0,-0.0,0.0,0.17
2025-06-10 23:00:00,0.0,0.0,True,18.2,94,17.2,20.5,0,0.0,0.0,0.0,0.0,0.0,2,1013.8,1011.5,69,69,0,5,12200.0,-0.0,0.0,0.13
2025-06-11 00:00:00,0.0,0.0,True,19.0,82,15.8,20.8,0,0.0,0.0,0.0,0.0,0.0,3,1014.5,1012.2,88,88,0,0,16700.0,0.01,0.0,0.4
2025-06-11 01:00:00,0.0,0.0,True,18.7,78,14.8,19.8,0,0.0,0.0,0.0,0.0,0.0,0,1014.6,1012.3,0,0,0,0,19300.0,-0.0,0.0,0.47
2025-06-11 02:00:00,0.0,0.0,True,18.4,77,14.3,18.7,0,0.0,0.0,0.0,0.0,0.0,0,1015.1,1012.8,1,1,0,0,19600.0,-0.0,0.01,0.49
2025-06-11 03:00:00,0.0,0.0,True,17.7,78,13.9,18.3,0,0.0,0.0,0.0,0.0,0.0,0,1015.5,1013.2,1,1,0,0,19800.0,0.0,0.0,0.45
2025-06-11 04:00:00,0.0,0.0,True,17.3,77,13.3,17.5,0,0.0,0.0,0.0,0.0,0.0,0,1015.9,1013.6,0,0,0,0,20200.0,0.0,0.01,0.46
2025-06-11 05:00:00,0.0,0.0,True,17.0,79,13.4,17.4,0,0.0,0.0,0.0,0.0,0.0,0,1016.2,1013.9,2,2,0,0,19000.0,0.0,0.0,0.41
2025-06-11 06:00:00,0.0,0.0,True,17.1,83,14.2,17.9,0,0.0,0.0,0.0,0.0,0.0,2,1016.6,1014.3,53,0,53,0,16900.0,0.0,0.01,0.33
2025-06-11 07:00:00,0.0,0.0,True,18.6,86,16.3,20.0,0,0.0,0.0,0.0,0.0,0.0,0,1017.2,1014.9,0,0,0,0,16500.0,0.0,0.06,0.3
2025-06-11 08:00:00,0.0,0.0,True,20.7,78,16.8,22.4,0,0.0,0.0,0.0,0.0,0.0,0,1017.6,1015.4,0,0,0,0,20200.0,0.0,0.17,0.54
2025-06-11 09:00:00,0.0,0.0,True,23.5,58,14.8,24.6,0,0.0,0.0,0.0,0.0,0.0,0,1018.0,1015.8,0,0,0,0,32700.0,0.0,0.32,1.22
2025-06-11 10:00:00,0.0,0.0,True,25.0,47,12.9,25.7,0,0.0,0.0,0.0,0.0,0.0,0,1018.0,1015.8,0,0,0,0,43000.0,0.0,0.46,1.68
2025-06-11 11:00:00,0.0,0.0,True,26.6,45,13.7,27.6,0,0.0,0.0,0.0,0.0,0.0,0,1018.1,1015.9,0,0,0,0,44200.0,0.0,0.58,1.91
2025-06-11 12:00:00,0.0,0.0,True,27.6,42,13.6,29.5,0,0.0,0.0,0.0,0.0,0.0,0,1017.9,1015.7,1,1,0,0,46200.0,0.0,0.66,2.15
2025-06-11 13:00:00,0.0,0.0,True,28.7,40,13.8,30.8,0,0.0,0.0,0.0,0.0,0.0,1,1018.1,1015.9,22,22,0,0,48800.0,0.0,0.7,2.37
2025-06-11 14:00:00,0.0,0.0,True,29.6,35,12.5,29.5,0,0.0,0.0,0.0,0.0,0.0,1,1017.5,1015.3,22,22,0,0,54400.0,0.0,0.73,2.69
2025-06-11 15:00:00,0.0,0.0,True,28.7,41,14.1,29.1,0,0.0,0.0,0.0,0.0,0.0,1,1017.3,1015.1,28,28,0,0,47600.0,0.0,0.67,2.32
2025-06-11 16:00:00,0.0,0.0,True,29.7,33,11.7,28.3,0,0.0,0.0,0.0,0.0,0.0,0,1016.9,1014.7,2,2,0,0,57800.0,0.0,0.65,2.79
2025-06-11 17:00:00,0.0,0.0,True,28.9,35,11.9,27.3,0,0.0,0.0,0.0,0.0,0.0,0,1016.7,1014.5,16,16,0,0,55000.0,0.0,0.53,2.59
2025-06-11 18:00:00,0.0,0.0,True,28.7,38,13.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0,1016.4,1014.2,2,2,0,0,51400.0,0.0,0.41,2.44
2025-06-11 19:00:00,0.0,0.0,True,28.6,35,11.7,26.9,0,0.0,0.0,0.0,0.0,0.0,0,1016.2,1014.0,0,0,0,0,55500.0,0.0,0.3,2.55
2025-06-11 20:00:00,0.0,0.0,True,26.5,37,10.7,25.2,0,0.0,0.0,0.0,0.0,0.0,0,1016.3,1014.1,0,0,0,0,52400.0,0.0,0.15,2.19
2025-06-11 21:00:00,0.0,0.0,True,24.8,43,11.4,24.2,0,0.0,0.0,0.0,0.0,0.0,0,1016.7,1014.5,0,0,0,0,45300.0,0.0,0.09,1.79
2025-06-11 22:00:00,0.0,0.0,True,23.0,51,12.4,22.6,0,0.0,0.0,0.0,0.0,0.0,0,1017.1,1014.9,0,0,0,0,36800.0,0.0,0.06,1.38
2025-06-11 23:00:00,0.0,0.0,True,22.0,57,13.1,21.8,0,0.0,0.0,0.0,0.0,0.0,0,1016.9,1014.7,0,0,0,0,31800.0,0.0,0.04,1.14
2025-06-12 00:00:00,0.0,0.0,True,21.9,50,11.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1016.8,1014.6,0,0,0,0,38100.0,0.0,0.06,1.31
2025-06-12 01:00:00,0.0,0.0,True,21.2,55,11.8,20.7,0,0.0,0.0,0.0,0.0,0.0,0,1016.9,1014.7,0,0,0,0,34200.0,0.0,0.04,1.13
2025-06-12 02:00:00,0.0,0.0,True,20.6,59,12.3,20.1,0,0.0,0.0,0.0,0.0,0.0,0,1016.8,1014.6,0,0,0,0,30700.0,0.0,0.04,0.99
2025-06-12 03:00:00,0.0,0.0,True,19.9,69,14.1,20.5,0,0.0,0.0,0.0,0.0,0.0,0,1016.4,1014.2,0,0,0,0,23300.0,-0.0,0.01,0.72
2025-06-12 04:00:00,0.0,0.0,True,20.3,58,11.8,19.8,0,0.0,0.0,0.0,0.0,0.0,0,1016.4,1014.2,0,0,0,0,30900.0,0.0,0.04,1.0
2025-06-12 05:00:00,0.0,0.0,True,19.0,69,13.2,18.9,0,0.0,0.0,0.0,0.0,0.0,0,1016.1,1013.8,0,0,0,0,23900.0,-0.0,0.02,0.68
2025-06-12 06:00:00,0.0,0.0,True,19.2,73,14.3,19.5,0,0.0,0.0,0.0,0.0,0.0,0,1016.3,1014.0,0,0,0,0,21500.0,0.0,0.03,0.6
2025-06-12 07:00:00,0.0,0.0,True,21.7,68,15.6,22.2,0,0.0,0.0,0.0,0.0,0.0,0,1016.8,1014.6,11,0,0,11,24300.0,0.0,0.1,0.83
2025-06-12 08:00:00,0.0,0.0,True,23.4,63,15.9,23.5,0,0.0,0.0,0.0,0.0,0.0,0,1016.6,1014.4,0,0,0,0,27000.0,0.0,0.22,1.06
2025-06-12 09:00:00,0.0,0.0,True,25.3,59,16.7,25.7,0,0.0,0.0,0.0,0.0,0.0,0,1016.8,1014.6,1,0,0,1,30200.0,0.0,0.35,1.32
2025-06-12 10:00:00,0.0,0.0,True,27.2,55,17.4,28.4,0,0.0,0.0,0.0,0.0,0.0,0,1016.6,1014.4,9,1,0,9,33600.0,0.0,0.48,1.63
2025-06-12 11:00:00,0.0,0.0,True,28.6,54,18.4,31.0,0,0.0,0.0,0.0,0.0,0.0,0,1016.7,1014.5,2,2,0,0,34400.0,0.0,0.59,1.8
2025-06-12 12:00:00,0.0,0.0,True,29.7,53,19.1,32.9,0,0.0,0.0,0.0,0.0,0.0,0,1016.6,1014.4,0,0,0,0,35500.0,0.0,0.67,1.96
2025-06-12 13:00:00,0.0,0.0,True,31.1,44,17.5,33.7,0,0.0,0.0,0.0,0.0,0.0,0,1016.3,1014.1,0,0,0,0,43800.0,0.0,0.74,2.53
2025-06-12 14:00:00,0.0,0.0,True,31.9,41,17.1,34.3,0,0.0,0.0,0.0,0.0,0.0,0,1015.6,1013.4,0,0,0,0,47500.0,0.0,0.76,2.79
2025-06-12 15:00:00,0.0,0.0,True,32.4,41,17.5,34.2,0,0.0,0.0,0.0,0.0,0.0,0,1015.1,1012.9,0,0,0,0,47800.0,0.0,0.72,2.87
2025-06-12 16:00:00,0.0,0.0,True,32.1,47,19.4,34.0,0,0.0,0.0,0.0,0.0,0.0,0,1014.9,1012.7,3,3,0,0,41400.0,0.0,0.63,2.53
2025-06-12 17:00:00,0.0,0.0,True,31.8,44,18.0,32.7,0,0.0,0.0,0.0,0.0,0.0,0,1014.7,1012.5,1,0,1,0,44100.0,0.0,0.53,2.63
2025-06-12 18:00:00,0.0,0.0,True,31.3,43,17.2,31.5,1,0.0,0.0,0.0,0.0,0.0,0,1014.5,1012.3,3,0,3,0,46500.0,0.0,0.41,2.6
2025-06-12 19:00:00,0.0,0.0,True,29.7,45,16.5,30.5,1,0.0,0.0,0.0,0.0,0.0,0,1014.7,1012.5,0,0,0,0,44400.0,0.0,0.24,2.3
2025-06-12 20:00:00,0.0,0.0,True,30.6,34,13.0,29.8,6,0.0,0.0,0.0,0.0,0.0,0,1014.9,1012.7,0,0,0,0,57400.0,0.0,0.18,2.9
2025-06-12 21:00:00,0.0,0.0,True,28.3,38,12.7,28.4,9,0.0,0.0,0.0,0.0,0.0,3,1015.2,1013.0,100,0,100,85,52700.0,0.0,0.08,2.39
2025-06-12 22:00:00,0.0,0.0,True,27.2,48,15.3,28.6,7,0.0,0.0,0.0,0.0,0.0,2,1015.9,1013.7,53,0,0,53,41000.0,0.0,0.02,1.88
2025-06-12 23:00:00,0.0,0.0,True,26.2,46,13.7,26.1,1,0.0,0.0,0.0,0.0,0.0,0,1016.2,1014.0,9,9,9,9,41900.0,0.0,0.08,1.84
2025-06-13 00:00:00,0.0,0.0,True,24.9,50,13.8,24.8,0,0.0,0.0,0.0,0.0,0.0,0,1016.5,1014.3,1,1,0,0,39500.0,0.0,0.07,1.58
2025-06-13 01:00:00,0.0,0.0,True,24.9,40,10.4,24.2,1,0.0,0.0,0.0,0.0,0.0,0,1017.1,1014.9,7,0,0,7,50500.0,0.0,0.05,1.89
2025-06-13 02:00:00,0.0,0.0,True,24.2,37,8.6,22.7,3,0.0,0.0,0.0,0.0,0.0,0,1017.7,1015.5,5,5,0,0,54900.0,0.0,0.07,1.91
2025-06-13 03:00:00,0.0,0.0,True,22.4,44,9.6,20.7,5,0.0,0.0,0.0,0.0,0.0,1,1017.7,1015.5,45,45,2,43,46000.0,0.0,0.09,1.52
2025-06-13 04:00:00,0.0,0.0,True,21.6,45,9.2,20.0,5,0.0,0.0,0.0,0.0,0.0,3,1017.9,1015.7,98,0,1,98,44900.0,0.0,0.07,1.42
2025-06-13 05:00:00,0.0,0.0,True,20.6,42,7.3,19.2,2,0.0,0.0,0.0,0.0,0.0,3,1018.2,1016.0,99,0,2,99,47800.0,0.0,0.04,1.41
2025-06-13 06:00:00,0.0,0.0,True,19.6,53,9.8,18.3,1,0.0,0.0,0.0,0.0,0.0,3,1018.6,1016.3,99,0,2,99,37500.0,0.0,0.08,1.08
2025-06-13 07:00:00,0.0,0.0,True,20.5,45,8.2,19.0,1,0.0,0.0,0.0,0.0,0.0,3,1019.5,1017.2,98,0,98,98,44600.0,0.0,0.1,1.33
2025-06-13 08:00:00,0.0,0.0,True,22.2,45,9.7,20.6,3,0.0,0.0,0.0,0.0,0.0,1,1020.3,1018.1,20,20,20,16,45100.0,0.0,0.2,1.47
2025-06-13 09:00:00,0.0,0.0,True,23.4,45,10.8,22.0,3,0.0,0.0,0.0,0.0,0.0,0,1020.5,1018.3,11,6,3,11,44900.0,0.0,0.33,1.58
2025-06-13 10:00:00,0.0,0.0,True,24.3,43,11.0,23.9,1,0.0,0.0,0.0,0.0,0.0,2,1020.5,1018.3,74,3,74,16,45500.0,0.0,0.43,1.74
2025-06-13 11:00:00,0.0,0.0,True,25.6,45,12.8,27.0,0,0.0,0.0,0.0,0.0,0.0,0,1020.3,1018.1,7,4,3,7,42100.0,0.0,0.54,1.81
2025-06-13 12:00:00,0.0,0.0,True,26.0,43,12.5,27.1,2,0.0,0.0,0.0,0.0,0.0,2,1020.2,1018.0,64,8,10,64,45300.0,0.0,0.61,1.92
2025-06-13 13:00:00,0.0,0.0,True,25.5,55,15.8,27.3,0,0.0,0.0,0.0,0.0,0.0,2,1020.0,1017.8,77,22,77,22,33200.0,0.0,0.61,1.47
2025-06-13 14:00:00,0.0,0.0,True,23.8,55,14.2,24.1,0,0.0,0.0,0.0,0.0,0.0,3,1020.0,1017.8,94,10,21,94,31800.0,0.0,0.55,1.33
2025-06-13 15:00:00,0.0,0.0,True,23.7,57,14.7,24.9,2,0.0,0.0,0.0,0.0,0.0,1,1019.7,1017.5,30,3,30,1,31400.0,0.0,0.53,1.26
2025-06-13 16:00:00,0.0,0.0,True,24.0,48,12.3,23.5,1,0.0,0.0,0.0,0.0,0.0,0,1019.4,1017.2,18,4,2,18,39400.0,0.0,0.51,1.55
2025-06-13 17:00:00,0.0,0.0,True,23.7,57,14.7,23.3,1,0.0,0.0,0.0,0.0,0.0,1,1019.1,1016.9,33,33,0,2,31600.0,0.0,0.4,1.26
2025-06-13 18:00:00,0.0,0.0,True,22.9,58,14.2,22.2,1,0.0,0.0,0.0,0.0,0.0,0,1019.0,1016.8,4,2,4,3,30600.0,0.0,0.29,1.18
2025-06-13 19:00:00,0.0,0.0,True,21.8,61,14.0,21.5,5,0.0,0.0,0.0,0.0,0.0,0,1018.9,1016.7,1,0,1,0,29100.0,0.0,0.17,1.02
2025-06-13 20:00:00,0.0,0.0,True,20.2,68,14.1,19.4,1,0.0,0.0,0.0,0.0,0.0,2,1018.9,1016.6,57,0,1,57,23900.0,0.0,0.1,0.76
